path,currentPPN,newPPN
/resources/turning-growing-pains-commerce-gains,Commerce Cloud,Commerce
/resources/turning-growing-pains-commerce-gains/thank-you.html,,Commerce
/resources/upgrade-to-adobe-commerce-2,Commerce Cloud,Commerce
/resources/upgrade-to-adobe-commerce-2/thank-you.html,,Commerce
/resources/using-page-builder,Commerce Cloud,Commerce
/resources/using-salesforce-with-adobe,Target,REMOVE
/resources/videos/adobe-on-ai-for-customer-experience,Experience Cloud,REMOVE
/resources/videos/adobe-workfront-project-management,,Workfront
/resources/videos/build-public-trust-with-personalized-experiences,Experience Cloud,REMOVE
/resources/videos/chipotle,Experience Cloud,Experience Manager Sites
/resources/videos/generative-ai-for-business,Adobe Experience Platform,REMOVE
/resources/videos/goals/thank-you.html,,Workfront
/resources/videos/golden-age-of-creativity,Experience Cloud,Workfront
/resources/videos/golden-age-of-creativity/thank-you.html,,Workfront
/resources/videos/how-to-put-the-public-at-the-center-of-your-government-services,Experience Cloud,REMOVE
/resources/videos/lifecycle-of-marketing-work/thank-you.html,,Workfront
/resources/videos/marketo-engage-minutes-web-personalization-5-minute-overview/thank-you.html,,Marketo Engage
/resources/videos/marketo-engage-overview-adobe-experience-cloud/thank-you.html,,Marketo Engage
/resources/videos/marketo-minutes-email-templates-and-modules/thank-you.html,,Marketo Engage
/resources/videos/marketo-product-tour/thank-you.html,,Marketo Engage
/resources/videos/personalizing-the-citizen-experience,Experience Cloud,REMOVE
/resources/videos/personalizing-the-citizen-experience/thank-you,,REMOVE
/resources/videos/reach-those-who-depend-on-you,Experience Cloud,Campaign
/resources/videos/real-time-customer-data-platform,Workfront,Real-Time CDP
/resources/videos/scenario-planner/thank-you.html,,Workfront
/resources/videos/transforming-experiences-for-financial-services,Experience Cloud,REMOVE
/resources/videos/transforming-healthcare-experiences,Experience Cloud,REMOVE
/resources/videos/why-adobe-marketo-engage,Experience Cloud,Marketo Engage
/resources/videos/why-workfront-video/thank-you.html,,Workfront
/resources/videos/workfronts-adobe-integrations/thank-you.html,,Workfront
/resources/videos/workfront-scenario-planner-overview-video/thank-you.html,,Workfront
/resources/visualizing-potential-headless-commerce,Commerce Cloud,Commerce
/resources/visualizing-potential-headless-commerce/thank-you,Commerce Cloud,Commerce
/resources/webinars,Multi-product,REMOVE
/resources/webinars/3-hacks-to-boost-email-open-rates/thank-you.html,,Marketo Engage
/resources/webinars/3-ways-turn-busy-work-real-work-value-integrations/thank-you.html,,Workfront
/resources/webinars/4-project-management-best-practices-disney-uses-create-magic/thank-you.html,,Workfront
/resources/webinars/5-strategies-to-supercharge-your-data-driven-marketing/thank-you.html,,Marketo Engage
/resources/webinars/account-based-marketing-101-a-marketo-case-study/thank-you.html,,Marketo Engage
/resources/webinars/achieve-content-personalization-with-adobe-experience-manager-and-adobe-analytics,Experience Cloud,Analytics
/resources/webinars/achieve-content-personalization-with-adobe-experience-manager-and-adobe-analytics/thank-you.html,,Analytics
/resources/webinars/achieving-success-digital-consumers,Experience Cloud,REMOVE
/resources/webinars/achieving-success-digital-consumers/thank-you.html,,REMOVE
/resources/webinars/acing-the-ab-test-how-to-optimize-to-send-extraordinary-emails/thank-you.html,,Marketo Engage
/resources/webinars/adobe-on-personalization-at-scale,Experience Cloud,Personalization at Scale
/resources/webinars/adobe-on-the-content-supply-chain,Experience Cloud,Content Supply Chain
/resources/webinars/adobe-on-the-future-of-the-cmo,Experience Cloud,REMOVE
/resources/webinars/adobe-on-trust,Experience Cloud,REMOVE
/resources/webinars/adobe-uses-analytics-to-power-summit,Experience Cloud,Analytics
/resources/webinars/adobe-uses-analytics-to-power-summit/watch-session-thank-you.html,,Analytics
/resources/webinars/aligned-to-thrive-with-enterprise-work-management,Experience Cloud,Workfront
/resources/webinars/aligned-to-thrive-with-enterprise-work-management/thank-you.html,,Workfront
/resources/webinars/a-new-era-of-email-deliverability-tools-of-250ok/thank-you.html,,Marketo Engage
/resources/webinars/a-single-source-of-truth-for-data-driven-marketing/thank-you.html,,Marketo Engage
/resources/webinars/ask-marketo-anything-about-active-sales-and-marketing-collaboration/thank-you.html,,Marketo Engage
/resources/webinars/audience-segmentation-and-advertising,Experience Cloud,Advertising
/resources/webinars/audience-segmentation-and-advertising/watch-session-thank-you.html,,Advertising
/resources/webinars/auto-connected-experiences-across-customer-lifecycle/thank-you.html,,Real-Time CDP
/resources/webinars/auto-dialogue-webinar-series-promo-2023-hyper-personalization,Experience Cloud,Experience Manager Sites
/resources/webinars/auto-dialogue-webinar-series-promo-2023-hyper-personalization/thank-you.html,,Experience Manager Sites
/resources/webinars/auto-dialogue-webinar-series-promo-2023-onboarding,Experience Cloud,Real-Time CDP
/resources/webinars/auto-dialogue-webinar-series-promo-2023-onboarding/thank-you.html,,Real-Time CDP
/resources/webinars/best-of-summit-retail-edition,Experience Cloud,REMOVE
/resources/webinars/best-of-summit-retail-edition/thank-you.html,,REMOVE
/resources/webinars/bridging-the-digital-divide-with-effective-content-strategies,Experience Cloud,REMOVE
/resources/webinars/bridging-the-digital-divide-with-effective-content-strategies/thank-you.html,,REMOVE
/resources/webinars/building-a-content-strategy-setting-the-foundation-for-high-velocity-content-production/thank-you.html,,Marketo Engage
/resources/webinars/building-a-content-supply-chain-that-scales,Experience Cloud,Content Supply Chain
/resources/webinars/building-a-content-supply-chain-that-scales/thank-you.html,,Content Supply Chain
/resources/webinars/building-exceptional-experiences-with-privacy-at-the-forefront-marketing-and-it-collaboration,Experience Cloud,Real-Time CDP
/resources/webinars/building-exceptional-experiences-with-privacy-at-the-forefront-marketing-and-it-collaboration/thank-you.html,,Real-Time CDP
/resources/webinars/building-winning-data-management-strategies-in-a-cookie-less-world,Experience Cloud,Real-Time CDP
/resources/webinars/building-winning-data-management-strategies-in-a-cookie-less-world/thank-you.html,,Real-Time CDP
/resources/webinars/ccms-content-experiences,Experience Manager/Digital Guides,Experience Manager Guides
/resources/webinars/ccms-content-experiences/thank-you.html,,Experience Manager Guides
/resources/webinars/centralize-digital-asset-management-for-your-organization,Experience Cloud,Experience Manager Assets
/resources/webinars/centralize-digital-asset-management-for-your-organization/thank-you.html,,Experience Manager Assets
/resources/webinars/change-the-world-digital-experiences,Experience Cloud,Real-Time CDP
/resources/webinars/change-the-world-digital-experiences/thank-you.html,,Real-Time CDP
/resources/webinars/change-your-abm-game-with-top-tips-from-the-experts/thank-you.html,,Marketo Engage
/resources/webinars/choosing-b2b-marketing-automation-solution,Experience Cloud,Marketo Engage
/resources/webinars/choosing-b2b-marketing-automation-solution/thank-you.html,,Marketo Engage
/resources/webinars/city-national-bank-expedites-content-delivery-with-adobe-workfront-and-adobe-experience-manager-assets,Experience Cloud,Workfront
/resources/webinars/city-national-bank-expedites-content-delivery-with-adobe-workfront-and-adobe-experience-manager-assets/thank-you.html,,Workfront
/resources/webinars/city-national-bank-integrated-content-engine,Experience Cloud,Workfront
/resources/webinars/city-national-bank-integrated-content-engine/thank-you.html,,Workfront
/resources/webinars/configuring-marketo-sales-insight-for-your-sales-teams/thank-you.html,,Marketo Engage
/resources/webinars/connect-the-creative-production-process,Experience Cloud,Workfront
/resources/webinars/connect-the-creative-production-process/thank-you.html,,Workfront
/resources/webinars/connect-with-buyers-at-every-step-of-the-customer-journey,Experience Cloud,Marketo Engage
/resources/webinars/connect-with-buyers-at-every-step-of-the-customer-journey/thank-you.html,,Marketo Engage
/resources/webinars/connect-your-end-to-end-content-development,Experience Cloud,Workfront
/resources/webinars/connect-your-end-to-end-content-development/thank-you.html,,Workfront
/resources/webinars/creating-and-using-a-lead-lifecycle/thank-you.html,,Marketo Engage
/resources/webinars/creating-compelling-personalized-experiences,Experience Cloud,Marketo Engage
/resources/webinars/creating-compelling-personalized-experiences/thank-you.html,,Marketo Engage
/resources/webinars/customer-centricity-the-video-streaming-road-to-profitability,Experience Cloud,Real-Time CDP
/resources/webinars/customer-centricity-the-video-streaming-road-to-profitability/thank-you.html,,Real-Time CDP
/resources/webinars/customer-journey-analytics-in-automotive,Experience Cloud,Customer Journey Analytics
/resources/webinars/customer-journey-analytics-in-automotive/thank-you.html,,Customer Journey Analytics
/resources/webinars/deep-dive-into-adobe-product-analytics,Experience Cloud,Product Analytics
/resources/webinars/deep-dive-into-adobe-product-analytics/thank-you.html,,Product Analytics
/resources/webinars/deliver-connected-contextual-and-personal-digital-experiences,Experience Cloud,Journey Optimizer
/resources/webinars/deliver-connected-contextual-and-personal-digital-experiences/thank-you.html,,Journey Optimizer
/resources/webinars/deliver-exceptional-commerce-experiences-at-scale-everywhere,Experience Cloud,Commerce
/resources/webinars/deliver-exceptional-commerce-experiences-at-scale-everywhere/thank-you.html,,Commerce
/resources/webinars/delivering-great-customer-experiences-with-advanced-omnichannel-fulfillment,Experience Cloud,Commerce
/resources/webinars/delivering-great-customer-experiences-with-advanced-omnichannel-fulfillment/thank-you.html,,Commerce
/resources/webinars/delivering-personalized-experiences-at-scale-with-adobe-experience-manager,Experience Cloud,Experience Manager Sites
/resources/webinars/delivering-personalized-experiences-at-scale-with-adobe-experience-manager/thank-you.html,,Experience Manager Sites
/resources/webinars/deliver-personal-digital-experiences,Experience Cloud,Journey Optimizer
/resources/webinars/deliver-personal-digital-experiences/watch-session-thank-you.html,,Journey Optimizer
/resources/webinars/deliver-personalization-adobe-rtcp,Experience Cloud,Real-Time CDP
/resources/webinars/deliver-personalization-adobe-rtcp/thank-you.html,,Real-Time CDP
/resources/webinars/deliver-real-time-personalization-with-real-time-cdp,Experience Cloud,Real-Time CDP
/resources/webinars/deliver-real-time-personalization-with-real-time-cdp/watch-session-thank-you.html,,Real-Time CDP
/resources/webinars/develop-an-automotive-system-of-record-with-adobe,Experience Cloud,Workfront
/resources/webinars/develop-an-automotive-system-of-record-with-adobe/thank-you.html,,Workfront
/resources/webinars/digital-connection-featuring-4point,Experience Cloud,Experience Manager Forms
/resources/webinars/digital-connection-featuring-4point/thank-you.html,,Experience Manager Forms
/resources/webinars/digital-learning-masterclass/thank-you.html,,Learning Manager
/resources/webinars/digital-signage-for-qrs-with-sagenet,Experience Cloud,REMOVE
/resources/webinars/digital-signage-for-qrs-with-sagenet/watch-session-thank-you.html,,REMOVE
/resources/webinars/digitizing-government-forms-and-processes,Experience Cloud,Experience Manager Forms
/resources/webinars/digitizing-government-forms-and-processes/thank-you.html,,Experience Manager Forms
/resources/webinars/discovery-disney-delivering-galactic-results-workfront/thank-you.html,,Workfront
/resources/webinars/drive-efficiencies-of-your-martech-stack,Experience Cloud,REMOVE
/resources/webinars/drive-efficiencies-of-your-martech-stack/thank-you.html,,REMOVE
/resources/webinars/drive-growth-and-roi-with-bizible,Experience Cloud,Marketo Engage
/resources/webinars/drive-growth-and-roi-with-bizible/thank-you.html,,Marketo Engage
/resources/webinars/driving-consumer-loyalty-during-digital-disruption,Experience Cloud,Real-Time CDP
/resources/webinars/driving-consumer-loyalty-during-digital-disruption/thank-you.html,,Real-Time CDP
/resources/webinars/eight-essential-elements-of-change-management,Experience Cloud,Workfront
/resources/webinars/eight-essential-elements-of-change-management/thank-you.html,,Workfront
/resources/webinars/elearning-world/thank-you.html,,Learning Manager
/resources/webinars/essential-characteristics-ai-power-on-demand,Experience Cloud,Commerce
/resources/webinars/essential-characteristics-ai-power-on-demand/thank-you.html,,Commerce
/resources/webinars/exceptional-experiences-to-drive-growth,Experience Cloud,Marketo Engage
/resources/webinars/exceptional-experiences-to-drive-growth/thank-you.html,,Marketo Engage
/resources/webinars/experience-cloud-for-healthcare-launch,Experience Cloud,REMOVE
/resources/webinars/experience-cloud-for-healthcare-launch/thank-you.html,,REMOVE
/resources/webinars/experiences-in-hc-with-marketo-engage,Experience Cloud,Marketo Engage
/resources/webinars/experiences-in-hc-with-marketo-engage/thank-you.html,,Marketo Engage
/resources/webinars/failure-to-scale-the-state-of-personalization-in-retail,Experience Cloud,Real-Time CDP
/resources/webinars/failure-to-scale-the-state-of-personalization-in-retail/thank-you.html,,Real-Time CDP
/resources/webinars/forrester-report-webinar/thank-you.html,,Workfront
/resources/webinars/four-steps-streamline-marketing-workflow/thank-you.html,,Workfront
/resources/webinars/from-in-person-to-digital-tips-for-shifting-your-event-strategy/thank-you.html,,Marketo Engage
/resources/webinars/future-proof-how-to-create-a-lead-scoring-model-that-scales/thank-you.html,,Marketo Engage
/resources/webinars/future-skills,Captivate Prime,Learning Manager
/resources/webinars/future-skills/thank-you.html,,Learning Manager
/resources/webinars/getting-started-the-fundamentals-of-personalized-content,Experience Cloud,Experience Manager Sites
/resources/webinars/getting-started-the-fundamentals-of-personalized-content/thank-you.html,,Experience Manager Sites
/resources/webinars/getting-the-most-value-out-of-your-customer-data-platform,Experience Cloud,Real-Time CDP
/resources/webinars/getting-the-most-value-out-of-your-customer-data-platform/thank-you.html,,Real-Time CDP
/resources/webinars/get-your-data-deprecation-plan-together,Experience Cloud,REMOVE
/resources/webinars/global-digital-economy-trends,Experience Cloud,Analytics
/resources/webinars/global-digital-economy-trends/thank-you.html,,Analytics
/resources/webinars/good-better-best-content-commerce-strategies,Experience Cloud,Commerce
/resources/webinars/good-better-best-content-commerce-strategies/thank-you.html,,Commerce
/resources/webinars/government-workforce-2023-simple-seamless-secure-and-personal-ex-for-exceptional-cx,Experience Cloud,Analytics
/resources/webinars/government-workforce-2023-simple-seamless-secure-and-personal-ex-for-exceptional-cx/thank-you.html,,Analytics
/resources/webinars/growth-secrets-for-todays-b2b-digital-marketers,Experience Cloud,Analytics
/resources/webinars/growth-secrets-for-todays-b2b-digital-marketers/watch-session-thank-you.html,,Analytics
/resources/webinars/harness-data-platforms-to-achieve-goals,Experience Cloud,Real-Time CDP
/resources/webinars/harness-data-platforms-to-achieve-goals/watch-session-thank-you.html,,Real-Time CDP
/resources/webinars/how-a-cdp-complements-data-lake-or-data-warehouse-investment,Experience Cloud,Real-Time CDP
/resources/webinars/how-a-cdp-complements-data-lake-or-data-warehouse-investment/thank-you.html,,Real-Time CDP
/resources/webinars/how-customer-data-platforms-are-supercharging-personalization-in-retail-and-cpg,Experience Cloud,Real-Time CDP
/resources/webinars/how-customer-data-platforms-are-supercharging-personalization-in-retail-and-cpg/thank-you.html,,Real-Time CDP
/resources/webinars/how-nokia-supercharges-their-campaign-planning-and-execution-with-adobe,Experience Cloud,Marketo Engage
/resources/webinars/how-nokia-supercharges-their-campaign-planning-and-execution-with-adobe/thank-you.html,,Marketo Engage
/resources/webinars/how-of-delivering-personalization-at-scale,Experience Cloud,Personalization at Scale
/resources/webinars/how-of-delivering-personalization-at-scale/thank-you.html,,Personalization at Scale
/resources/webinars/how-ring-central-built-a-fluid-omnichannel-customer-experience-with-adobe,Experience Cloud,Marketo Engage
/resources/webinars/how-ring-central-built-a-fluid-omnichannel-customer-experience-with-adobe/thank-you.html,,Marketo Engage
/resources/webinars/how-sword-health-switched-from-pardot,Experience Cloud,Marketo Engage
/resources/webinars/how-sword-health-switched-from-pardot/thank-you.html,,Marketo Engage
/resources/webinars/how-to-create-a-lead-scoring-model-that-scales,Experience Cloud,Marketo Engage
/resources/webinars/how-to-create-a-lead-scoring-model-that-scales/thank-you.html,,Marketo Engage
/resources/webinars/how-to-plan-for-an-e-commerce-replatform,Experience Cloud,Commerce
/resources/webinars/how-to-plan-for-an-e-commerce-replatform/thank-you.html,,Commerce
/resources/webinars/i-hope-healthcare-does-not-recover-from,Experience Cloud,Experience Manager Sites
/resources/webinars/i-hope-healthcare-does-not-recover-from/watch-session-thank-you.html,,Experience Manager Sites
/resources/webinars/increase-enterprise-agility-with-content-management-and-workflows,Experience Cloud,Experience Manager Sites
/resources/webinars/increase-enterprise-agility-with-content-management-and-workflows/thank-you.html,,Experience Manager Sites
/resources/webinars/manage-b2c-marketing-campaigns-at-scale,Experience Cloud,REMOVE
/resources/webinars/manage-B2C-marketing-campaigns-at-scale/thank-you.html,,REMOVE
/resources/webinars/managing-change-through-business-disruption,,Workfront
/resources/webinars/mapping-the-motivations-that-matter-for-todays-consumers,Experience Cloud,REMOVE
/resources/webinars/mapping-the-motivations-that-matter-for-todays-consumers/thank-you.html,,REMOVE
/resources/webinars/marketers-and-journey-orchestration,Experience Cloud,Campaign
/resources/webinars/marketers-and-journey-orchestration/thank-you.html,,Campaign
/resources/webinars/marketing-metrics-of-the-future,Experience Cloud,Real-Time CDP
/resources/webinars/marketing-metrics-of-the-future/thank-you.html,,Real-Time CDP
/resources/webinars/marketing-project-management-101/thank-you.html,,Workfront
/resources/webinars/marketos-secrets-to-campaign-optimization/thank-you.html,,Marketo Engage
/resources/webinars/mastering-the-content-supply-chain,Experience Cloud,Content Supply Chain
/resources/webinars/mastering-the-content-supply-chain/thank-you.html,,Content Supply Chain
/resources/webinars/maximize-web-performance-with-the-new-adobe-experience-manager-sites/thank-you.html,,Experience Manager Sites
/resources/webinars/maximize-your-time-and-budget-without-compromising-content-quality,Experience Cloud,Experience Manager Sites
/resources/webinars/maximize-your-time-and-budget-without-compromising-content-quality/thank-you.html,,Experience Manager Sites
/resources/webinars/measuring-the-impact-of-delivering-on-customer-experiences,Experience Cloud,REMOVE
/resources/webinars/measuring-the-impact-of-delivering-on-customer-experiences/thank-you.html,,REMOVE
/resources/webinars/media-and-entertainment-trends,Experience Cloud,REMOVE
/resources/webinars/media-and-entertainment-trends/thank-you.html,,REMOVE
/resources/webinars/mitigating-channel-conflict-with-an-online-marketplace,Experience Cloud,REMOVE
/resources/webinars/mitigating-channel-conflict-with-an-online-marketplace/thank-you.html,,REMOVE
/resources/webinars/modern-ecommerce-architecture,Experience Cloud,Commerce
/resources/webinars/modern-ecommerce-architecture/thank-you.html,,Commerce
/resources/webinars/modernize-with-aem-forms-adobe-sign,Experience Cloud,Experience Manager Forms
/resources/webinars/modernize-with-aem-forms-adobe-sign/thank-you.html,,Experience Manager Forms
/resources/webinars/modernizing-citizen-business-communications-with-content-velocity,Experience Cloud,Experience Manager Assets
/resources/webinars/modernizing-citizen-business-communications-with-content-velocity/thank-you.html,,Experience Manager Assets
/resources/webinars/more-tech-is-not-better-martech,Experience Cloud,Experience Manager Sites
/resources/webinars/more-tech-is-not-better-martech/thank-you.html,,Experience Manager Sites
/resources/webinars/moving-beyond-the-basics-of-digital-government-with-personalization,Experience Cloud,REMOVE
/resources/webinars/moving-beyond-the-basics-of-digital-government-with-personalization/thank-you.html,,REMOVE
/resources/webinars/multiple-data-points-in-one-data-model,Experience Cloud,REMOVE
/resources/webinars/multiple-data-points-in-one-data-model/watch-session-thank-you.html,,REMOVE
/resources/webinars/omni-channel-experiences-with-aem,Experience Cloud,Experience Manager Sites
/resources/webinars/omni-channel-experiences-with-aem/watch-session-thank-you.html,,Experience Manager Sites
/resources/webinars/omnichannel-orchestration-with-adobe-marketo-engage-and-adobe-experience-cloud,Experience Cloud,Marketo Engage
/resources/webinars/omnichannel-orchestration-with-adobe-marketo-engage-and-adobe-experience-cloud/thank-you.html,,Marketo Engage
/resources/webinars/oppenheimers-digital-transformation-using-marketo-engage,Experience Cloud,Marketo Engage
/resources/webinars/oppenheimers-digital-transformation-using-marketo-engage/thank-you.html,,Marketo Engage
/resources/webinars/optimize-your-content-engine-with-aem-and-workfront,Experience Cloud,Workfront
/resources/webinars/optimize-your-content-engine-with-aem-and-workfront/thank-you.html,,Workfront
/resources/webinars/optimizing-your-content-engine,Experience Cloud,Workfront
/resources/webinars/optimizing-your-content-engine/thank-you.html,,Workfront
/resources/webinars/payments-webinar,Experience Cloud,Commerce
/resources/webinars/payments-webinar/thank-you.html,,Commerce
/resources/webinars/personalization-at-scale-cdp-modern-data-management-for-financial-services,Experience Cloud,Personalization at Scale
/resources/webinars/personalization-at-scale-cdp-modern-data-management-for-financial-services/thank-you.html,,Personalization at Scale
/resources/webinars/personalization-at-scale-in-automotive,Experience Cloud,Personalization at Scale
/resources/webinars/personalization-at-scale-in-automotive/thank-you.html,,Personalization at Scale
/resources/webinars/personalization-with-offer-decisioning,Experience Cloud,REMOVE
/resources/webinars/personalization-with-offer-decisioning/thank-you.html,,REMOVE
/resources/webinars/personalized-end-to-end-commerce-with-adobe-and-microsoft,Experience Cloud,Commerce
/resources/webinars/personalized-end-to-end-commerce-with-adobe-and-microsoft/thank-you.html,,Commerce
/resources/webinars/personalize-mobile-app-experiences-with-adobe-target,Experience Cloud,Target
/resources/webinars/personalize-mobile-app-experiences-with-adobe-target/thank-you.html,,Target
/resources/webinars/personalize-the-customer-journey,Experience Cloud,Experience Manager Forms
/resources/webinars/personalize-the-customer-journey/thank-you.html,,Experience Manager Forms
/resources/webinars/personalize-with-aem-forms-adobe-sign,Experience Cloud,Experience Manager Forms
/resources/webinars/personalize-with-aem-forms-adobe-sign/thank-you.html,,Experience Manager Forms
/resources/webinars/power-a-new-collaborative-era,Experience Cloud,Experience Manager Sites
/resources/webinars/power-a-new-collaborative-era/watch-session-thank-you.html,,Experience Manager Sites
/resources/webinars/powering-omni-channel-journeys-with-data-content-and-ai,Adobe Journey Optimizer,Journey Optimizer
/resources/webinars/powering-omni-channel-journeys-with-data-content-and-ai/thank-you.html,,Journey Optimizer
/resources/webinars/preparing-for-a-world-without-cookies,Experience Cloud,REMOVE
/resources/webinars/preparing-for-a-world-without-cookies/watch-session-thank-you.html,,REMOVE
/resources/webinars/preparing-for-a-world-without-cookies-2,Experience Cloud,Real-Time CDP
/resources/webinars/preparing-for-a-world-without-cookies-2/watch-session-thank-you.html,,Real-Time CDP
/resources/webinars/price-transparency-compliance-to-drive-digital-transformation,Experience Cloud,Experience Manager Assets
/resources/webinars/price-transparency-compliance-to-drive-digital-transformation/watch-session-thank-you.html,,Experience Manager Assets
/resources/webinars/proven-methods-for-digital-marketing,Experience Cloud,Workfront
/resources/webinars/proven-methods-for-digital-marketing/thank-you.html,,Workfront
/resources/webinars/reach-new-audiences-with-walmart-marketplace-on-adobe-commerce,Experience Cloud,Commerce
/resources/webinars/reach-new-audiences-with-walmart-marketplace-on-adobe-commerce/thank-you.html,,Commerce
/resources/webinars/reimagining-the-role-of-b2b-sellers-in-the-era-of-self-service,Experience Cloud,Commerce
/resources/webinars/reimagining-the-role-of-b2b-sellers-in-the-era-of-self-service/thank-you.html,,Commerce
/resources/webinars/retail-style-experience-in-healthcare,Experience Cloud,Experience Manager Sites
/resources/webinars/retail-style-experience-in-healthcare/watch-session-thank-you.html,,Experience Manager Sites
/resources/webinars/scalable-cms,Experience Cloud,Experience Manager Sites
/resources/webinars/scalable-cms/thank-you.html,,Experience Manager Sites
/resources/webinars/see-every-action-in-the-context-of-the-journey-with-customer-journey-analytics,Experience Cloud,Customer Journey Analytics
/resources/webinars/see-every-action-in-the-context-of-the-journey-with-customer-journey-analytics/watch-session-thank-you.html,,Customer Journey Analytics
/resources/webinars/selecting-a-customer-data-platform-for-success,Experience Cloud,Real-Time CDP
/resources/webinars/selecting-a-customer-data-platform-for-success/thank-you.html,,Real-Time CDP
/resources/webinars/sharing-actionable-insights-between-marketo-engage-and-crm,Experience Cloud,Marketo Engage
/resources/webinars/sharing-actionable-insights-between-marketo-engage-and-crm/thank-you.html,,Marketo Engage
/resources/webinars/state-portals-accessible-personalized-and-secure-digital-government-services,Experience Cloud,Experience Manager Sites
/resources/webinars/state-portals-accessible-personalized-and-secure-digital-government-services/thank-you.html,,Experience Manager Sites
/resources/webinars/supercharge-your-content-roi-with-dynamic-content,Experience Cloud,Customer Journey Analytics
/resources/webinars/supercharge-your-content-roi-with-dynamic-content/thank-you.html,,Customer Journey Analytics
/resources/webinars/supercharge-your-retail-media-network-with-adobe,Experience Cloud,Customer Journey Analytics
/resources/webinars/supercharge-your-retail-media-network-with-adobe/thank-you.html,,Customer Journey Analytics
/resources/webinars/take-digital-to-the-next-level-with-veeva-and-adobe,Experience Cloud,Experience Manager Forms
/resources/webinars/take-digital-to-the-next-level-with-veeva-and-adobe/watch-session-thank-you.html,,Experience Manager Forms
/resources/webinars/talkdesk-re-envisions-customer-journey-measurement-with-marketo-engage-and-marketo-measure,Experience Cloud,Marketo Engage
/resources/webinars/talkdesk-re-envisions-customer-journey-measurement-with-marketo-engage-and-marketo-measure/thank-you.html,,Marketo Engage
/resources/webinars/the-art-and-science-of-data-collection,Experience Cloud,Real-Time CDP
/resources/webinars/the-art-and-science-of-data-collection/thank-you.html,,Real-Time CDP
/resources/webinars/the-best-content-and-commerce-strategies,Experience Cloud,Experience Manager Assets
/resources/webinars/the-best-content-and-commerce-strategies/thank-you.html,,Experience Manager Assets
/resources/webinars/the-context-of-the-customer-journey,Experience Cloud,Customer Journey Analytics
/resources/webinars/the-context-of-the-customer-journey/thank-you.html,,Customer Journey Analytics
/resources/webinars/the-future-of-ai-in-digital-commerce,Experience Cloud,Commerce
/resources/webinars/the-future-of-ai-in-digital-commerce/thank-you.html,,Commerce
/resources/webinars/the-future-of-intelligent-content-experiences,Experience Cloud,Experience Manager Sites
/resources/webinars/the-future-of-intelligent-content-experiences/thank-you.html,,Experience Manager Sites
/resources/webinars/the-future-of-work-redefining-the-experience-for-the-workforce,Experience Cloud,Workfront
/resources/webinars/the-future-of-work-redefining-the-experience-for-the-workforce/thank-you.html,,Workfront
/resources/webinars/the-impact-of-efficiently-creating-and-delivering-content-in-financial-services,Experience Cloud,Experience Manager Assets
/resources/webinars/the-impact-of-efficiently-creating-and-delivering-content-in-financial-services/thank-you.html,,Experience Manager Assets
/resources/webinars/the-new-way-to-work-to-transform-your-business,Experience Cloud,Workfront
/resources/webinars/the-new-way-to-work-to-transform-your-business/thank-you.html,,Workfront
/resources/webinars/the-power-of-data-driven-personalization-in-commerce,Experience Cloud,Commerce
/resources/webinars/the-power-of-data-driven-personalization-in-commerce/thank-you.html,,Commerce
/resources/webinars/the-secret-to-simplifying-work-management,Experience Cloud,Workfront
/resources/webinars/the-secret-to-simplifying-work-management/thank-you.html,,Workfront
/resources/webinars/the-seven-essentials-of-next-gen-digital-asset-management,Experience Cloud,Experience Manager Assets
/resources/webinars/the-seven-essentials-of-next-gen-digital-asset-management/thank-you.html,,Experience Manager Assets
/resources/webinars/the-technology-trio-for-better-faster-content-with-adobe-and-loblaw-companies-limited-part-one,Experience Cloud,Workfront
/resources/webinars/the-technology-trio-for-better-faster-content-with-adobe-and-loblaw-companies-limited-part-one/thank-you.html,,Workfront
/resources/webinars/the-technology-trio-for-better-faster-content-with-adobe-and-loblaw-companies-limited-part-two,Experience Cloud,Workfront
/resources/webinars/the-technology-trio-for-better-faster-content-with-adobe-and-loblaw-companies-limited-part-two/thank-you.html,,Workfront
/resources/webinars/three-ways-under-armour-delivers-better-brand-experience-their-customers/thank-you.html,,Workfront
/resources/webinars/total-economic-impact-of-bizible,Experience Cloud,Marketo Engage
/resources/webinars/total-economic-impact-of-bizible/thank-you.html,,Marketo Engage
/resources/webinars/total-economic-impact-of-investing-in-aec-for-high-tech,Experience Cloud,REMOVE
/resources/webinars/total-economic-impact-of-investing-in-aec-for-high-tech/thank-you.html,,REMOVE
/resources/webinars/transforming-the-automotive-retail-experience-with-digital-signage,Experience Cloud,Experience Manager Sites
/resources/webinars/transforming-the-automotive-retail-experience-with-digital-signage/thank-you.html,,Experience Manager Sites
/resources/webinars/valtech-shares-about-moving-from-headful-to-headless-and-composable-day-one,Experience Cloud,Experience Manager Sites
/resources/webinars/valtech-shares-about-moving-from-headful-to-headless-and-composable-day-one/thank-you.html,,Experience Manager Sites
/resources/webinars/valtech-shares-about-moving-from-headful-to-headless-and-composable-day-two,Experience Cloud,Experience Manager Sites
/resources/webinars/valtech-shares-about-moving-from-headful-to-headless-and-composable-day-two/thank-you.html,,Experience Manager Sites
/resources/webinars/why-data-is-the-problem-and-solution-for-personalized-commerce,Experience Cloud,Commerce
/resources/webinars/why-data-is-the-problem-and-solution-for-personalized-commerce/thank-you.html,,Commerce
